"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Option1 Linked To","Option2 Name","Option2 Value","Option2 Linked To","Option3 Name","Option3 Value","Option3 Linked To","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Unit Price Total Measure","Unit Price Total Measure Unit","Unit Price Base Measure","Unit Price Base Measure Unit","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","SEO Title","SEO Description","Variant Image","Variant Weight Unit","Variant Tax Code","Cost per item","Status","Upload Status"
"wettingen-sofa-table","WETTINGEN Sofa Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
WETTINGEN Sofa Table brings a Glam look to your home with a refined, comfortable feel. As a living sofa table, it is designed to complement your space. The Stainless Steel, Faux Marble construction is complemented by Chrome tones for a polished look.<br>
Product Dimensions: 55""L X 16""W X 3""H</p>

<p>Features<br>
- Glam design</p>

<p>Materials: Stainless Steel, Faux Marble.<br>
Color: Chrome<br>
Weight: 98.3 lbs</p>","GOODDEGG","","Sofa Table","2026, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, Sofa Table, WETTINGEN","true","Title","Default Title","","","","","","","","CM4285S-TABLE","44587.993893289","shopify","20","deny","manual","987.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4285S-1_d4a1013b-e744-41ff-9650-9a76094816b3.jpg?v=1773920417","1","wettingen-sofa-table","false","WETTINGEN Sofa Table","Shop WETTINGEN Sofa Table. Glam style. Stainless Steel, Faux Marble build. Color: Chrome. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4285S-1_d4a1013b-e744-41ff-9650-9a76094816b3.jpg?v=1773920417","lb","","299.00","active",""
"wettingen-sofa-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4285-1_6732c7b2-dfbe-46a9-aca1-2ded685c757b.jpg?v=1773920417","2","wettingen-sofa-table","","","","","","","","active",""
"walworth-sofa-table","WALWORTH Sofa Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with WALWORTH Sofa Table, styled in Traditional and designed for everyday comfort. This living sofa table is made to fit naturally into the room. With Tempered Glass, Solid Wood and Dark Oak tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 48""L X 20""W X 30 1/2""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer<br>
- Elegant cabriole legs</p>

<p>Materials: Tempered Glass, Solid Wood.<br>
Color: Dark Oak<br>
Weight: 70.84 lbs</p>","GOODDEGG","","Sofa Table","2026, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, Sofa Table, WALWORTH","true","Title","Default Title","","","","","","","","CM4428S","32131.984539193","shopify","20","deny","manual","867.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4428S-Z_af7768fe-c692-49eb-8ab7-365d8ac07ff9.jpg?v=1773920416","1","walworth-sofa-table","false","WALWORTH Sofa Table","Shop WALWORTH Sofa Table. Traditional style. Tempered Glass, Solid Wood build. Color: Dark Oak. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4428S-Z_af7768fe-c692-49eb-8ab7-365d8ac07ff9.jpg?v=1773920416","lb","","269.00","active","not uploaded"
"walworth-sofa-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4428-1_8c37a69b-4e18-4d48-bb25-c437ad706160.jpg?v=1773920416","2","walworth-sofa-table","","","","","","","","active","not uploaded"
"walworth-sofa-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4428-3_de02a162-9c0c-4ec2-b6fa-cd060c19df8e.jpg?v=1773920416","3","walworth-sofa-table","","","","","","","","active","not uploaded"
"walworth-sofa-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4428-4_172abe85-61bb-46fc-92db-dc7149970c0c.jpg?v=1773920416","4","walworth-sofa-table","","","","","","","","active","not uploaded"
"villarsglane-sofa-table","VILLARSGLANE Sofa Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
VILLARSGLANE Sofa Table adds a Glam touch while keeping the room feeling warm and welcoming. This living sofa table is made to fit naturally into the room. Crafted from Stainless Steel, Faux Marble, it is finished in Chrome tones that pair easily with surrounding decor.<br>
Product Dimensions: 55""L X 16""W X 3""H</p>

<p>Features<br>
- Glam design</p>

<p>Materials: Stainless Steel, Faux Marble.<br>
Color: Chrome<br>
Weight: 112.36 lbs</p>","GOODDEGG","","Sofa Table","2026, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, Sofa Table, VILLARSGLANE","true","Title","Default Title","","","","","","","","CM4284S-TABLE","50966.001567096","shopify","20","deny","manual","1137.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4284S-1_2d89eb90-4e14-4462-9a76-2a60fb45cc4a.jpg?v=1773920415","1","villarsglane-sofa-table","false","VILLARSGLANE Sofa Table","Shop VILLARSGLANE Sofa Table. Glam style. Stainless Steel, Faux Marble build. Color: Chrome. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4284S-1_2d89eb90-4e14-4462-9a76-2a60fb45cc4a.jpg?v=1773920415","lb","","399.00","active",""
"villarsglane-sofa-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4284-1_c7472808-48be-435b-9382-dcfe7c892e13.jpg?v=1773920415","2","villarsglane-sofa-table","","","","","","","","active",""
"valo-sofa-table","VALO Sofa Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
VALO Sofa Table adds a Contemporary touch while keeping the room feeling warm and welcoming. This living sofa table is made to fit naturally into the room. Crafted from Stainless Steel, Tempered Glass, it is finished in Satin Plated or Black tones that pair easily with surrounding decor.<br>
Product Dimensions: 46""L X 16""W X 29 5/8""H</p>

<p>Materials: Stainless Steel, Tempered Glass.<br>
Color: Satin Plated or Black<br>
Weight: 35.9 lbs</p>","GOODDEGG","","Sofa Table","2026, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, Sofa Table, VALO","true","Title","Default Title","","","","","","","","CM4727S","16284.011442237","shopify","20","deny","manual","567.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4727S_f7a67f31-4ccc-4581-8bc9-337bba4536e6.jpg?v=1773920414","1","valo-sofa-table","false","VALO Sofa Table","Shop VALO Sofa Table. Contemporary style. Stainless Steel, Tempered Glass build. Color: Satin Plated/Black. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4727S_f7a67f31-4ccc-4581-8bc9-337bba4536e6.jpg?v=1773920414","lb","","199.00","active",""
"valo-sofa-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4727-Z_71841245-4e76-46b8-a281-fe5401d60e19.jpg?v=1773920414","2","valo-sofa-table","","","","","","","","active",""
"titus-sofa-table","TITUS Sofa Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with TITUS Sofa Table and its Contemporary character. As a living sofa table, it is designed to complement your space. Finished in White or Chrome tones, the Steel, Paper Veneer, build balances durability with visual appeal.<br>
Product Dimensions: 47 1/2""L X 15 3/4""W X 29 1/2""H</p>

<p>Materials: Steel, Paper Veneer.<br>
Color: White or Chrome<br>
Weight: 49.06 lbs</p>","GOODDEGG","","Sofa Table","2026, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, Sofa Table, TITUS","true","Title","Default Title","","","","","","","","CM4193WH-S","22253.014876015","shopify","20","deny","manual","417.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4193WH-S-1_c6ac7506-5fb8-4d1f-99f3-447e59ba6314.jpg?v=1773920414","1","titus-sofa-table","false","TITUS Sofa Table","Shop TITUS Sofa Table. Contemporary style. Steel, Paper Veneer build. Color: White/Chrome. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4193WH-S-1_c6ac7506-5fb8-4d1f-99f3-447e59ba6314.jpg?v=1773920414","lb","","149.00","active","not uploaded"
"titus-sofa-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4193WH-1_f23fb13e-4a74-402b-9a24-b9c96832c5e4.jpg?v=1773920413","2","titus-sofa-table","","","","","","","","active","not uploaded"
"titus-sofa-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4193WH-S-2_e4b6b9f2-0329-4582-982d-982809febc22.jpg?v=1773920413","3","titus-sofa-table","","","","","","","","active","not uploaded"
"sundance-sofa-table","SUNDANCE Sofa Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with SUNDANCE Sofa Table and its Contemporary character. As a living sofa table, it is designed to complement your space. Finished in Chrome tones, the Metal, Mirror, build balances durability with visual appeal.<br>
Product Dimensions: 48""L X 17""W X 30""H</p>

<p>Materials: Metal, Mirror.<br>
Color: Chrome<br>
Weight: 68.6 lbs</p>","GOODDEGG","","Sofa Table","2026, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, Sofa Table, SUNDANCE","true","Title","Default Title","","","","","","","","CM4230CRM-S","31115.98298963","shopify","20","deny","manual","627.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4230CRM-S_3657e4b5-996c-4b73-815e-211a4d1e16b9.jpg?v=1773920413","1","sundance-sofa-table","false","SUNDANCE Sofa Table","Shop SUNDANCE Sofa Table. Contemporary style. Metal, Mirror build. Color: Chrome. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4230CRM-S_3657e4b5-996c-4b73-815e-211a4d1e16b9.jpg?v=1773920413","lb","","239.00","active",""
"sundance-sofa-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4230CRM_39e7a8bb-23e8-4a51-b141-70eae9c60c73.jpg?v=1773920413","2","sundance-sofa-table","","","","","","","","active",""
"staten-sofa-table","STATEN Sofa Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with STATEN, styled in Contemporary and designed for everyday comfort.<br>
This living sofa table is made to fit naturally into the room. With Tempered Glass, Metal, Engineered Wood and Glossy Black/Chrome or Glossy White/Chrome tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 48""L X 18""W X 29 3/4""H<br>
Size: Varies by variant</p>

<p>Features<br>
- Tempered Glass<br>
- Metal<br>
- Engineered Wood<br>
- 8mm Tempered Glass Top<br>
- Open Bottom Shelf<br>
- Curved Table Legs<br>
- Chrome Trim<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Glossy Black/Chrome | Dimensions: 48""L X 18""W X 29 3/4""H | Weight: 57.2 lbs | Volume: 2.7 cuft</strong><br>
- <strong>Size: - | Color: Glossy White/Chrome | Dimensions: 48""L X 18""W X 29 3/4""H | Weight: 57.2 lbs | Volume: 2.7 cuft</strong><br>
</p>

<p>Materials: Tempered Glass, Metal, Engineered Wood.<br>
Color: Glossy Black/Chrome or Glossy White/Chrome<br>
Weight: 57.2 lbs</p>","GOODDEGG","","Sofa Table","2026, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, Sofa Table, STATEN","true","Color","Glossy Black/Chrome","","","","","","","","CM4372BK-S-PK","25944.984612393","shopify","20","deny","manual","507.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4372BK-S-1_9f518628-8bc3-4086-81e8-70f23177b1d8.jpg?v=1773920412","1","staten-sofa-table","false","STATEN Sofa Table","Shop STATEN Sofa Table. Contemporary style. Tempered Glass, Metal build. Multiple colors available. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4372BK-S-1_9f518628-8bc3-4086-81e8-70f23177b1d8.jpg?v=1773920412","lb","","179.00","active",""
"staten-sofa-table","","","","","","","","","Glossy White/Chrome","","","","","","","","CM4372WH-S-PK","25944.984612393","shopify","20","deny","manual","507.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4372BK-1-Z_6135b4f4-6e99-42aa-9058-60ac6281947f.jpg?v=1773920412","2","staten-sofa-table","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4372WH-S-1_840ba0fb-743b-4268-9a3a-d5822178ca1f.jpg?v=1773920412","lb","","179.00","active",""
"staten-sofa-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4372WH-S-1_840ba0fb-743b-4268-9a3a-d5822178ca1f.jpg?v=1773920412","3","staten-sofa-table","","","","","","","","active",""
"staten-sofa-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4372WH-1-Z_8e338950-fd4c-4e7b-932f-ba2ab486c421.jpg?v=1773920412","4","staten-sofa-table","","","","","","","","active",""
"sloane-sofa-table","SLOANE Sofa Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with SLOANE Sofa Table and its Contemporary character. Built as a living sofa table, it pairs well with a wide range of interiors. Finished in White or Dark Gray or Chrome tones, the Glass, Stainless Steel build balances durability with visual appeal.<br>
Product Dimensions: 48""L X 18""W X 29 1/2""H</p>

<p>Materials: Glass, Stainless Steel.<br>
Color: White or Dark Gray or Chrome<br>
Weight: 81.14 lbs</p>","GOODDEGG","","Sofa Table","2026, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, SLOANE, Sofa Table","true","Title","Default Title","","","","","","","","CM4244S-TABLE","36803.985950193","shopify","20","deny","manual","567.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4244S_df3f4066-2dc4-46d2-b9a6-95d0027f1bb7.jpg?v=1773920411","1","sloane-sofa-table","false","SLOANE Sofa Table","Shop SLOANE Sofa Table. Contemporary style. Glass, Stainless Steel build. Color: White/Dark Gray/Chrome. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4244S_df3f4066-2dc4-46d2-b9a6-95d0027f1bb7.jpg?v=1773920411","lb","","189.00","active",""
"sloane-sofa-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4244_6ca967e5-f2ac-4696-99fe-855944074bf3.jpg?v=1773920411","2","sloane-sofa-table","","","","","","","","active",""
"rylee-sofa-table","RYLEE Sofa Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
RYLEE Sofa Table brings a Contemporary look to your home with a refined, comfortable feel. This living sofa table is made to fit naturally into the room. The Metal, Tempered Glass, construction is complemented by Chrome tones for a polished look.<br>
Product Dimensions: 47-1/4""L x 17-3/4""W x 29""H</p>

<p>Materials: Metal, Tempered Glass.<br>
Color: Chrome<br>
Weight: 62.92 lbs</p>","GOODDEGG","","Sofa Table","2026, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, RYLEE, Sofa Table","true","Title","Default Title","","","","","","","","CM4166CRM-S","28539.986561163","shopify","20","deny","manual","417.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4166CRM-S_5d37da5b-c811-4f84-91f8-21c7f61ae7cd.jpg?v=1773920411","1","rylee-sofa-table","false","RYLEE Sofa Table","Shop RYLEE Sofa Table. Contemporary style. Metal, Tempered Glass build. Color: Chrome. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4166CRM-S_5d37da5b-c811-4f84-91f8-21c7f61ae7cd.jpg?v=1773920411","lb","","176.00","active",""
"rylee-sofa-table","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4166CRM_d0ff1df3-ee46-481b-aa89-67b104e00cdf.jpg?v=1773920410","2","rylee-sofa-table","","","","","","","","active",""
"roxo-sofa-table","ROXO Sofa Table","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with ROXO Sofa Table and its Contemporary character. Built as a living sofa table, it pairs well with a wide range of interiors. Finished in Satin Plated or Black tones, the Stainless Steel, Tempered Glass, build balances durability with visual appeal.<br>
Product Dimensions: 48""L X 18""W X 30 1/4""H</p>

<p>Materials: Stainless Steel, Tempered Glass.<br>
Color: Satin Plated or Black<br>
Weight: 54.8 lbs</p>","GOODDEGG","","Sofa Table","2026, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, ROXO, Sofa Table","true","Title","Default Title","","","","","","","","CM4728S","24856.997953711","shopify","20","deny","manual","747.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4728S_4db13f78-725a-4a31-961c-887f931305c1.jpg?v=1773920409","1","roxo-sofa-table","false","ROXO Sofa Table","Shop ROXO Sofa Table. Contemporary style. Stainless Steel, Tempered Glass build. Color: Satin Plated/Black. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4728S_4db13f78-725a-4a31-961c-887f931305c1.jpg?v=1773920409","lb","","259.00","active","not uploaded"
