Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
crush-swing-chair,,,,,,,,,Dark Gray,,,,,,,,GM-1011DG,12601,shopify,20,deny,manual,357,,TRUE,FALSE,,,,,,GM-1011BK-1.jpg,2,crush-swing-chair,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-1011DG-WB-1.jpg,lb,,139,
crush-swing-chair,,,,,,,,,Light Gray,,,,,,,,GM-1011LG,12601,shopify,20,deny,manual,357,,TRUE,FALSE,,,,,,GM-1011DG-WB-1.jpg,3,crush-swing-chair,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-1011LG-WB-1.jpg,lb,,139,
crush-swing-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM-1011DG-1.jpg,4,crush-swing-chair,,,,,,,,
crush-swing-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM-1011LG-WB-1.jpg,5,crush-swing-chair,,,,,,,,
cyprus-bar-chair,CYPRUS Bar Chair,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with CYPRUS Bar Chair and its Contemporary character. This outdoor chair is made to fit naturally into the room. Finished in Gray tones, the Aluminum, Polyethylene Wicker, Polyspun build balances durability with visual appeal.<br>
Product Dimensions: 20 1/4""W X 18""D X 41 3/4""H</p>

<p>Materials: Aluminum, Polyethylene Wicker, Polyspun.<br>
Color: Gray<br>
Weight: 67.25 lbs</p>",GOODDEGG,Furniture > Chairs,Chair,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Chair, CYPRUS, LIVING ROOM FURNITURE",TRUE,Color,Gray,,,,,,,,GM-2007-6PK,30504,shopify,20,deny,manual,1590,,TRUE,FALSE,,,,,,GM-2007-1-Z.jpg,1,cyprus-bar-chair,FALSE,CYPRUS Bar Chair,"Shop CYPRUS Bar Chair. Contemporary style. Aluminum, Polyethylene Wicker build. Color: Gray. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2007-1-Z.jpg,lb,,580,active
cyprus-bar-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM-2006-7PC-1.jpg,2,cyprus-bar-chair,,,,,,,,
elk-adirondrack-chair,ELK Adirondrack Chair,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with ELK, styled in Rustic and designed for everyday comfort.<br>
This outdoor chair is made to fit naturally into the room. With Eucalyptus Wood and Dark Brown or Gray or Natural or Weathered Gray tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 34&quot;W X 27 1/2&quot;D X 35 1/2&quot;H<br>
Size: Varies by variant</p>

<p>Features<br>
- Solid eucalyptus wood frame<br>
- Wide seat and armrests<br>
- Easy to assemble with included hardware kit<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Dark Brown | Dimensions: 34&quot;W X 27 1/2&quot;D X 35 1/2&quot;H | Weight: 26.46 lbs | Shipping (LxWxH): 38 x 24 x 6.5 in | Volume: 3.4 cuft</strong><br>
- <strong>Size: - | Color: Gray | Dimensions: 34&quot;W X 27 1/2&quot;D X 35 1/2&quot;H | Weight: 26.46 lbs | Shipping (LxWxH): 38 x 24 x 6.5 in | Volume: 3.4 cuft</strong><br>
- <strong>Size: - | Color: Natural | Dimensions: 34&quot;W X 27 1/2&quot;D X 35 1/2&quot;H | Weight: 26.46 lbs | Shipping (LxWxH): 38 x 24 x 6.5 in | Volume: 3.4 cuft</strong><br>
- <strong>Size: - | Color: Weathered Gray | Dimensions: 34&quot;W X 27 1/2&quot;D X 35 1/2&quot;H | Weight: 26.46 lbs | Shipping (LxWxH): 38 x 24 x 6.5 in | Volume: 3.4 cuft</strong><br>
</p>

<p>Materials: Eucalyptus Wood.<br>
Color: Dark Brown or Gray or Natural or Weathered Gray<br>
Weight: 26.46 lbs</p>",GOODDEGG,Furniture > Chairs,Chair,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Chair, ELK, LIVING ROOM FURNITURE",TRUE,Color,Dark Brown,,,,,,,,GM-1021DK,12002,shopify,20,deny,manual,195,,TRUE,FALSE,,,,,,GM-1021DK-WB-1.jpg,1,elk-adirondrack-chair,FALSE,ELK Adirondrack Chair,Shop ELK Adirondrack Chair. Rustic style. Eucalyptus Wood build. Multiple colors available. Free shipping. Buy now at GOODDEGG.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-1021DK-WB-1.jpg,lb,,79,active
elk-adirondrack-chair,,,,,,,,,Gray,,,,,,,,GM-1021GY,12002,shopify,20,deny,manual,195,,TRUE,FALSE,,,,,,GM-1021DK-WB-2.jpg,2,elk-adirondrack-chair,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-1021GY-1.jpg,lb,,79,
elk-adirondrack-chair,,,,,,,,,Natural,,,,,,,,GM-1021NT,12002,shopify,20,deny,manual,195,,TRUE,FALSE,,,,,,GM-1021GY-1.jpg,3,elk-adirondrack-chair,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-1021GY-WB-1.jpg,lb,,79,
elk-adirondrack-chair,,,,,,,,,Weathered Gray,,,,,,,,GM-1021WG,12002,shopify,20,deny,manual,195,,TRUE,FALSE,,,,,,GM-1021GY-WB-1.jpg,4,elk-adirondrack-chair,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-1021WG-WB-1.jpg,lb,,79,
elk-adirondrack-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM-1021WG-WB-1.jpg,5,elk-adirondrack-chair,,,,,,,,
enzi-stacking-chair-2-stack,ENZI Stacking Chair (2/STACK),"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with ENZI Stacking Chair (2 or STACK) and its Contemporary character. This outdoor chair is made to fit naturally into the room. Finished in Natural tones, the Steel Frame, PE Rattan Wicker build balances durability with visual appeal.<br>
Product Dimensions: 21""W X 25""D X 34""H</p>

<p>Materials: Steel Frame, PE Rattan Wicker.<br>
Color: Natural<br>
Weight: 16.4 lbs</p>",GOODDEGG,Furniture > Chairs,Chair,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Chair, ENZI, LIVING ROOM FURNITURE",TRUE,Color,Natural,,,,,,,,FM80005NT-CH-2PK,7439,shopify,20,deny,manual,240,,TRUE,FALSE,,,,,,FM80005NT-CH-1.jpg,1,enzi-stacking-chair-2-stack,FALSE,ENZI Stacking Chair (2/STACK),"Shop ENZI Stacking Chair (2/STACK). Contemporary style. Steel Frame, PE Rattan Wicker build. Color: Natural. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80005NT-CH-1.jpg,lb,,130,active
enzi-stacking-chair-2-stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM80004GY-5PC-06GY-1-Z.jpg,2,enzi-stacking-chair-2-stack,,,,,,,,
enzi-stacking-chair-40-stack,ENZI Stacking Chair (40/STACK),"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
ENZI Stacking Chair (40 or STACK) brings a Contemporary look to your home with a refined, comfortable feel. Built as a outdoor chair, it pairs well with a wide range of interiors. The Steel Frame, PE Rattan Wicker construction is complemented by Natural tones for a polished look.<br>
Product Dimensions: 21""W X 25""D X 34""H</p>

<p>Materials: Steel Frame, PE Rattan Wicker.<br>
Color: Natural<br>
Weight: 334 lbs</p>",GOODDEGG,Furniture > Chairs,Chair,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Chair, ENZI, LIVING ROOM FURNITURE",TRUE,Color,Natural,,,,,,,,FM80005NT-CH-40PK,151500,shopify,20,deny,manual,2670,,TRUE,FALSE,,,,,,FM80005NT-CH-1.jpg,1,enzi-stacking-chair-40-stack,FALSE,ENZI Stacking Chair (40/STACK),"Shop ENZI Stacking Chair (40/STACK). Contemporary style. Steel Frame, PE Rattan Wicker build. Color: Natural. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80005NT-CH-1.jpg,lb,,1020,active
gates-footstool-2-ctn-chair,GATES Footstool (2 / CTN) Chair,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
GATES Footstool (2 / CTN) adds a Contemporary touch while keeping the room feeling warm and welcoming. This outdoor chair is made to fit naturally into the room. Crafted from Polyester, Foam, Solid Wood, it is finished in White or Natural tones that pair easily with surrounding decor.<br>
Product Dimensions: 15.5""W X 15.5""D X 15.5""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Polyester, Foam, Solid Wood.<br>
Color: White or Natural<br>
Weight: 14.33 lbs</p>",GOODDEGG,Furniture > Chairs,Chair,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Chair, GATES, LIVING ROOM FURNITURE",TRUE,Color,White/Natural,,,,,,,,GM-5010-2PK,6500,shopify,20,deny,manual,105,,TRUE,FALSE,,,,,,GM-5010-2PK-WB-1.jpg,1,gates-footstool-2-ctn-chair,FALSE,GATES Footstool (2 / CTN) Chair,"Shop GATES Footstool (2 / CTN) Chair. Contemporary style. Polyester, Foam build. Color: White/Natural. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-5010-2PK-WB-1.jpg,lb,,59,active
haley-hammock-stand-chair,HALEY Hammock Stand Chair,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
HALEY Hammock Stand adds a Contemporary touch while keeping the room feeling warm and welcoming. As a outdoor chair, it is designed to complement your space. Crafted from Steel, it is finished in Black tones that pair easily with surrounding decor.<br>
Product Dimensions: 47""L X 122""W X 44""H</p>

<p>Materials: Steel.<br>
Color: Black<br>
Weight: 32 lbs</p>",GOODDEGG,Furniture > Chairs,Chair,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Chair, HALEY, LIVING ROOM FURNITURE",TRUE,Color,Black,,,,,,,,GM-4001,14515,shopify,20,deny,manual,207,,TRUE,FALSE,,,,,,GM-4001-PK-1.jpg,1,haley-hammock-stand-chair,FALSE,HALEY Hammock Stand Chair,Shop HALEY Hammock Stand Chair. Contemporary style. Steel build. Color: Black. Free shipping. Buy now at GOODDEGG.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-4001-PK-1.jpg,lb,,79,active
haley-hammock-stand-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM-4001-WB-1.jpg,2,haley-hammock-stand-chair,,,,,,,,
haley-hammock-stand-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM-4001-WB-2.jpg,3,haley-hammock-stand-chair,,,,,,,,
johari-patio-chair-2-ctn,JOHARI Patio Chair (2 / CTN),"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
JOHARI Patio Chair (2 / CTN) is designed to complement your space with a balanced, versatile look. As a outdoor chair, it is designed to complement your space.<br>
Product Dimensions: 30""W X 29""D X 25.5""H (SEAT HT: 16.5"")<br>
Weight: 60.5 lbs</p>",GOODDEGG,Furniture > Chairs,Chair,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Chair, JOHARI, LIVING ROOM FURNITURE",TRUE,Type,Single Item,,,,,,,,FM80016NT-CH,27442,shopify,20,deny,manual,330,,TRUE,FALSE,,,,,,FM80016NT-CH-1.jpg,1,johari-patio-chair-2-ctn,FALSE,JOHARI Patio Chair (2 / CTN),Shop JOHARI Patio Chair (2 / CTN). Free shipping. Buy now at GOODDEGG.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80016NT-CH-1.jpg,lb,,140,active
kyushu-chair-2-ctn,KYUSHU Chair (2/CTN),"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with KYUSHU, styled in Rustic and designed for everyday comfort.<br>
This outdoor chair is made to fit naturally into the room. With Acacia Wood, Polyester and Beige/Natural or Black/Natural tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: CHAIR: 24&quot;W X 27 1/4&quot;D X 34 1/4&quot;H<br>
Size: Varies by variant</p>

<p>Features<br>
- Acacia Wood<br>
- Polyester<br>
- Weather-resistant<br>
- Natural acacia wood<br>
- Includes tie-back cushions<br>
- Easy to assemble with included hardware kit<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Beige/Natural | Dimensions: CHAIR: 24&quot;W X 27 1/4&quot;D X 34 1/4&quot;H | Weight: 68.02 lbs | Shipping (LxWxH): 28 x 28 x 18 in | Volume: 8.2 cuft</strong><br>
- <strong>Size: - | Color: Black/Natural | Dimensions: CHAIR: 24&quot;W X 27 1/4&quot;D X 34 1/4&quot;H | Weight: 68.02 lbs | Shipping (LxWxH): 28 x 28 x 18 in | Volume: 8.2 cuft</strong><br>
</p>

<p>Materials: Acacia Wood, Polyester.<br>
Color: Beige/Natural or Black/Natural<br>
Weight: 68.02 lbs</p>",GOODDEGG,Furniture > Chairs,Chair,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Chair, KYUSHU, LIVING ROOM FURNITURE",TRUE,Color,Beige/Natural,,,,,,,,GM-1023BG-2PK,30853,shopify,20,deny,manual,300,,TRUE,FALSE,,,,,,GM-1023BG-2PK-WB-1.jpg,1,kyushu-chair-2-ctn,FALSE,KYUSHU Chair (2/CTN),"Shop KYUSHU Chair (2/CTN). Rustic style. Acacia Wood, Polyester build. Multiple colors available. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-1023BG-2PK-WB-1.jpg,lb,,130,active
kyushu-chair-2-ctn,,,,,,,,,Black/Natural,,,,,,,,GM-1023BK-2PK,30853,shopify,20,deny,manual,300,,TRUE,FALSE,,,,,,GM-1023BK-2PK-WB-1.jpg,2,kyushu-chair-2-ctn,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-1023BK-2PK-WB-1.jpg,lb,,130,
mackay-reclining-chair-2-ctn,MACKAY Reclining Chair (2 / CTN),"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
MACKAY Reclining Chair (2 / CTN) brings a Contemporary look to your home with a refined, comfortable feel. Built as a outdoor chair, it pairs well with a wide range of interiors. The Aluminum, FSC Certified 100% Teak Wood construction is complemented by Beige or Natural Teak tones for a polished look.<br>
Product Dimensions: 24 1/2""W X 27 1/2""D X 42 1/2""H</p>

<p>Materials: Aluminum, FSC Certified 100% Teak Wood.<br>
Color: Beige or Natural Teak<br>
Weight: 60.62 lbs</p>",GOODDEGG,Furniture > Chairs,Chair,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Chair, MACKAY, LIVING ROOM FURNITURE",TRUE,Color,Beige/Natural Teak,,,,,,,,GM-2002-2PK,27497,shopify,20,deny,manual,570,,TRUE,FALSE,,,,,,GM-2002-WB-1.jpg,1,mackay-reclining-chair-2-ctn,FALSE,MACKAY Reclining Chair (2 / CTN),Shop MACKAY Reclining Chair (2 / CTN). Color: Beige/Natural Teak. Free shipping from GOODDEGG. Buy now.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2002-WB-1.jpg,lb,,210,active
mackay-reclining-chair-2-ctn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM-2002-WB-2.jpg,2,mackay-reclining-chair-2-ctn,,,,,,,,
mackay-reclining-chair-2-ctn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM-2002-WB-3.jpg,3,mackay-reclining-chair-2-ctn,,,,,,,,
mackay-reclining-chair-2-ctn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM-2001-7PC+OT-1.jpg,4,mackay-reclining-chair-2-ctn,,,,,,,,
mackay-stacking-chair,MACKAY Stacking Chair,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with MACKAY Stacking Chair, styled in Contemporary and designed for everyday comfort. As a outdoor chair, it is designed to complement your space. With Aluminum, FSC Certified 100% Teak Wood and Gun Metal or Natural Teak tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 22.5""W X 25""D X 34""H</p>

<p>Materials: Aluminum, FSC Certified 100% Teak Wood.<br>
Color: Gun Metal or Natural Teak<br>
Weight: 5.5 lbs</p>",GOODDEGG,Furniture > Chairs,Chair,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Chair, MACKAY, LIVING ROOM FURNITURE",TRUE,Color,Gun Metal/Natural Teak,,,,,,,,GM-2005,2495,shopify,20,deny,manual,150,,TRUE,FALSE,,,,,,GM-2005-1.jpg,1,mackay-stacking-chair,FALSE,MACKAY Stacking Chair,"Shop MACKAY Stacking Chair. Contemporary style. Aluminum, FSC Certified 100% Teak Wood build. Color: Gun Metal/Natural Teak. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2005-1.jpg,lb,,80,active
mackay-stacking-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM-2018-5PC-05-1.jpg,2,mackay-stacking-chair,,,,,,,,
malin-chair-2-ctn,MALIN Chair (2 / CTN),"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with MALIN Chair (2 / CTN), styled in Contemporary and designed for everyday comfort. Built as a outdoor chair, it pairs well with a wide range of interiors. With Metal, Leatherette, and Black tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 17""W X 20""D X 36""H</p>

<p>Materials: Metal, Leatherette.<br>
Color: Black<br>
Weight: 20.72 lbs</p>",GOODDEGG,Furniture > Chairs,Chair,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Chair, MALIN, LIVING ROOM FURNITURE",TRUE,Color,Black,,,,,,,,GM-5012-2PK,9398,shopify,20,deny,manual,135,,TRUE,FALSE,,,,,,GM-5012-2PK-WB-1.jpg,1,malin-chair-2-ctn,FALSE,MALIN Chair (2 / CTN),"Shop MALIN Chair (2 / CTN). Contemporary style. Metal, Leatherette build. Color: Black. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-5012-2PK-WB-1.jpg,lb,,59,active
moose-rocking-chair,MOOSE Rocking Chair,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
MOOSE Rocking Chair brings a Rustic look to your home with a refined, comfortable feel. This outdoor chair is made to fit naturally into the room. The Eucalyptus Wood construction is complemented by Natural tones for a polished look.<br>
Product Dimensions: 33""W X 27 1/2""D X 45""H</p>

<p>Materials: Eucalyptus Wood.<br>
Color: Natural<br>
Weight: 61.61 lbs</p>",GOODDEGG,Furniture > Chairs,Chair,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Chair, MOOSE, LIVING ROOM FURNITURE",TRUE,Color,Natural,,,,,,,,GM-1019,27946,shopify,20,deny,manual,195,,TRUE,FALSE,,,,,,GM-1019-1.jpg,1,moose-rocking-chair,FALSE,MOOSE Rocking Chair,Shop MOOSE Rocking Chair. Rustic style. Eucalyptus Wood build. Color: Natural. Free shipping. Buy now at GOODDEGG.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-1019-1.jpg,lb,,79,active
moose-rocking-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM-1019-WB-2.jpg,2,moose-rocking-chair,,,,,,,,
nusa-folding-arm-chair,NUSA Folding Arm Chair,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
NUSA Folding Arm Chair adds a Transitional touch while keeping the room feeling warm and welcoming. As a outdoor chair, it is designed to complement your space. Crafted from Teak Wood, it is finished in Natural tones that pair easily with surrounding decor.<br>
Product Dimensions: 22""W X 24.5""D X 37.5""H</p>

<p>Materials: Teak Wood.<br>
Color: Natural<br>
Weight: 27.7 lbs</p>",GOODDEGG,Furniture > Chairs,Chair,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Chair, NUSA, LIVING ROOM FURNITURE",TRUE,Color,Natural,,,,,,,,GM-2037,12565,shopify,20,deny,manual,360,,TRUE,FALSE,,,,,,GM-2037-WB-1.jpg,1,nusa-folding-arm-chair,FALSE,NUSA Folding Arm Chair,Shop NUSA Folding Arm Chair. Transitional style. Teak Wood build. Color: Natural. Free shipping. Buy now at GOODDEGG.,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/GM-2037-WB-1.jpg,lb,,140,active
nusa-folding-arm-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM-2031-2037-PK-1-Z.jpg,2,nusa-folding-arm-chair,,,,,,,,
nya-outdoor-chair-4pc-carton,NYA Outdoor Chair 4Pc/Carton,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with NYA Outdoor Chair 4Pc or Carton, styled in Contemporary and designed for everyday comfort. Built as a outdoor chair, it pairs well with a wide range of interiors. With Steel Frame, PE Rattan Wicker, Polyester Fabric, Foam and Natural tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 25""W X 23.5""D X 31""H</p>

<p>Materials: Steel Frame, PE Rattan Wicker, Polyester Fabric, Foam.<br>
Color: Natural<br>
Weight: 9.6 lbs</p>",GOODDEGG,Furniture > Chairs,Chair,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Chair, NYA, LIVING ROOM FURNITURE",TRUE,Color,Natural,,,,,,,,FM80002NT-CH-4PK,4354,shopify,20,deny,manual,540,,TRUE,FALSE,,,,,,FM80002NT-CH-1.jpg,1,nya-outdoor-chair-4pc-carton,FALSE,NYA Outdoor Chair 4Pc/Carton,"Shop NYA Outdoor Chair 4Pc/Carton. Contemporary style. Steel Frame, PE Rattan Wicker build. Color: Natural. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80002NT-CH-1.jpg,lb,,210,active
nya-patio-chair-2-ctn,NYA Patio Chair (2/CTN),"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with NYA, styled in Contemporary and designed for everyday comfort.<br>
This outdoor chair is made to fit naturally into the room. With Steel Frame, PE Rattan Wicker, Polyester Fabric, Foam and Black or Natural tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 25&quot;W X 23.5&quot;D X 31&quot;H<br>
Size: Varies by variant</p>

<p>Features<br>
- Steel Frame<br>
- PE Rattan Wicker<br>
- Polyester Fabric<br>
- Foam<br>
- Sturdy &amp; Durable Design<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Black | Dimensions: 25&quot;W X 23.5&quot;D X 31&quot;H | Weight: 25.9 lbs | Shipping (LxWxH): 23.6 x 24.5 x 21.5 in | Volume: 7.2 cuft</strong><br>
- <strong>Size: - | Color: Natural | Dimensions: 25&quot;W X 23.5&quot;D X 31&quot;H | Weight: 9.6 lbs | Shipping (LxWxH): 23.8 x 24.8 x 21.1 in | Volume: 7.2 cuft</strong><br>
</p>

<p>Materials: Steel Frame, PE Rattan Wicker, Polyester Fabric, Foam.<br>
Color: Black or Natural<br>
Weight: 9.6 - 25.9 lbs</p>",GOODDEGG,Furniture > Chairs,Chair,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026, Outdoor, Chair, NYA, LIVING ROOM FURNITURE",TRUE,Color,Black,,,,,,,,FM80002BB-CH-2PK,11748,shopify,20,deny,manual,330,,TRUE,FALSE,,,,,,FM80002BB-CH-1.jpg,1,nya-patio-chair-2-ctn,FALSE,NYA Patio Chair (2/CTN),"Shop NYA Patio Chair (2/CTN). Contemporary style. Steel Frame, PE Rattan Wicker build. Multiple colors available. Free shipping. Buy now at GOODDEGG.",https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM80002BB-CH-1.jpg,lb,,151,active
